Admin Graphql Api Id,Order Number,Billing Address Country,Billing Address First Name,Billing Address Last Name,Billing Address Province,Billing Address Zip,CITY,Currency,Customer Id,Invoice Date,Gateway,Product Id,Product Type,Variant Id,Quantity,Subtotal Price,Total Price Usd,Total Tax,Full Name
gid://shopify/LineItem/2155633705038,3223,United States,Lesly,Kinrade,California,74321,Santa clara,USD,3843,2025-03-21 07:39:00,shopify_payments,6442800325.0,Climbing Shoes,21306250693.0,1,497.13,546.843,49.713,Lesly Kinrade
gid://shopify/LineItem/2156470960206,3949,United States,Cort,Benedek,California,70448,Richmond,USD,3830,2025-03-21 19:57:00,shopify_payments,6442800325.0,Climbing Shoes,21306250693.0,1,539.93,593.923,53.993,Cort Benedek
gid://shopify/LineItem/2153105195086,1230,United States,Marietta,Hurling,District of Columbia,74127,Washington,USD,2767,2025-03-19 11:48:00,shopify_payments,150000000000.0,Climbing Shoes,1470000000000.0,1,579.93,637.923,57.993,Marietta Hurling
gid://shopify/LineItem/2160518889550,6689,United States,Dulciana,Saul,Michigan,63242,Saginaw,USD,5784,2025-03-24 12:09:00,shopify_payments,150000000000.0,Climbing Shoes,1470000000000.0,1,571.93,629.123,57.193,Dulciana Saul
gid://shopify/LineItem/2157502988366,4776,United States,Patsy,Grady,Michigan,45566,Dearborn,USD,1267,2025-03-22 15:09:00,shopify_payments,6442801413.0,Climbing Shoes,21306261957.0,1,537.13,590.843,53.713,Patsy Grady
gid://shopify/LineItem/2155047387214,2886,United States,Kassie,Cotesford,California,58450,San diego,USD,588,2025-03-20 19:04:00,shopify_payments,6442800197.0,Climbing Shoes,21306249541.0,1,555.13,610.643,55.513,Kassie Cotesford
gid://shopify/LineItem/2158125023310,5245,United States,Ciel,Pinkstone,West Virginia,54455,Charleston,USD,1878,2025-03-22 22:46:00,shopify_payments,7264610757.0,Running Shoes,26041103813.0,1,497.13,546.843,49.713,Ciel Pinkstone
gid://shopify/LineItem/2153699999822,1762,United States,Loutitia,Toderini,Arizona,6150,Phoenix,USD,4626,2025-03-19 18:32:00,shopify_payments,9058887749.0,Running Shoes,43149295813.0,1,497.13,546.843,49.713,Loutitia Toderini
gid://shopify/LineItem/2157032538190,4264,United States,Bernarr,Pooly,California,69737,San bernardino,USD,4806,2025-03-22 08:58:00,shopify_payments,2350000000000.0,Running Shoes,21100000000000.0,1,537.13,590.843,53.713,Bernarr Pooly
gid://shopify/LineItem/2160923869262,7009,United States,Rora,Covotto,California,90426,Corona,USD,6491,2025-03-24 16:15:00,shopify_payments,1380000000000.0,Running Shoes,12500000000000.0,1,497.13,546.843,49.713,Rora Covotto
gid://shopify/LineItem/2159969468494,6244,United States,Brendan,McInteer,Texas,84717,Fort worth,USD,4327,2025-03-24 01:26:00,shopify_payments,2350000000000.0,Running Shoes,21100000000000.0,1,635.13,698.643,63.513,Brendan McInteer
gid://shopify/LineItem/2153949593678,1958,United States,Bernadine,de Mullett,Florida,14037,Tallahassee,USD,1579,2025-03-19 21:52:00,shopify_payments,1410000000000.0,Running Shoes,12500000000000.0,1,555.13,610.643,55.513,Bernadine de Mullett
gid://shopify/LineItem/2155768414286,3341,United States,Bernette,Hurren,Florida,26653,Saint petersburg,USD,5212,2025-03-21 10:36:00,shopify_payments,1390000000000.0,Running Shoes,12500000000000.0,1,635.13,698.643,63.513,Bernette Hurren
gid://shopify/LineItem/2159094333518,5701,United States,Gerti,Rees,New Mexico,92878,Albuquerque,USD,2041,2025-03-23 14:37:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,485.53,534.083,48.553,Gerti Rees
gid://shopify/LineItem/2160575348814,6732,United States,Ode,Sabine,Washington,34030,Seattle,USD,4216,2025-03-24 12:41:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,547.93,602.723,54.793,Ode Sabine
gid://shopify/LineItem/2152528314446,902,United States,Berni,Jorcke,Pennsylvania,91842,Philadelphia,USD,2651,2025-03-18 22:37:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,539.93,593.923,53.993,Berni Jorcke
gid://shopify/LineItem/2155313168462,3123,United States,Gannie,Trobridge,Arizona,46871,Mesa,USD,1442,2025-03-20 22:41:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,531.93,585.123,53.193,Gannie Trobridge
gid://shopify/LineItem/2151519158350,164,United States,Lila,Venus,California,60348,Bakersfield,USD,3182,2025-03-18 10:23:00,shopify_payments,150000000000.0,Running Shoes,1470000000000.0,1,527.13,579.843,52.713,Lila Venus
gid://shopify/LineItem/2156567134286,4024,United States,Vincenty,Whitlam,Illinois,67234,Chicago,USD,2127,2025-03-21 21:21:00,shopify_payments,8624686981.0,Running Shoes,36980470597.0,1,507.13,557.843,50.713,Vincenty Whitlam
gid://shopify/LineItem/2154462969934,2253,United States,Bordy,Kimmons,Alabama,69711,Birmingham,USD,2208,2025-03-20 11:04:00,shopify_payments,8624686981.0,Running Shoes,36980470597.0,1,493.53,542.883,49.353,Bordy Kimmons
gid://shopify/LineItem/2155255529550,3091,United States,Weston,Earie,District of Columbia,31719,Washington,USD,5662,2025-03-20 21:56:00,shopify_payments,8624686981.0,Running Shoes,36980470597.0,1,563.93,620.323,56.393,Weston Earie
gid://shopify/LineItem/2155050369102,2888,United States,Carilyn,Geratasch,Texas,67252,Odessa,USD,5030,2025-03-20 19:06:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,493.53,542.883,49.353,Carilyn Geratasch
gid://shopify/LineItem/2160928784462,7013,United States,Colas,Joicey,Texas,38155,Dallas,USD,1125,2025-03-24 16:19:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,563.93,620.323,56.393,Colas Joicey
gid://shopify/LineItem/2156336644174,3822,United States,Carrol,Wesker,Florida,69267,Miami,USD,1579,2025-03-21 17:57:00,shopify_payments,150000000000.0,Running Shoes,1470000000000.0,1,615.13,676.643,61.513,Carrol Wesker
gid://shopify/LineItem/2157146832974,4433,United States,Shelli,Chaundy,Washington,43406,Tacoma,USD,3428,2025-03-22 10:46:00,shopify_payments,150000000000.0,Running Shoes,1470000000000.0,1,517.53,569.283,51.753,Shelli Chaundy
gid://shopify/LineItem/2151708786766,336,United States,Merla,Leahair,California,91758,Sacramento,USD,3118,2025-03-18 12:37:00,shopify_payments,9058889925.0,Running Shoes,43149334149.0,1,497.13,546.843,49.713,Merla Leahair
gid://shopify/LineItem/2153035104334,1156,United States,Minnie,Jindrich,South Carolina,12038,Beaufort,USD,1278,2025-03-19 10:57:00,shopify_payments,6689478149.0,Running Shoes,22464301381.0,1,527.13,579.843,52.713,Minnie Jindrich
gid://shopify/LineItem/2156772720718,4146,United States,Daisie,England,Texas,20919,Laredo,USD,508,2025-03-22 00:35:00,shopify_payments,6689478149.0,Running Shoes,22464301381.0,1,723.13,795.443,72.313,Daisie England
gid://shopify/LineItem/2155345182798,3148,United States,Illa,Aucourte,Florida,90133,Largo,USD,4911,2025-03-20 23:10:00,shopify_payments,6689478149.0,Running Shoes,22464301381.0,1,587.93,646.723,58.793,Illa Aucourte
gid://shopify/LineItem/2157030047822,4257,United States,Barbabra,Orpen,Tennessee,4071,Chattanooga,USD,5624,2025-03-22 08:53:00,shopify_payments,6689478149.0,Running Shoes,22464301381.0,1,509.53,560.483,50.953,Barbabra Orpen
gid://shopify/LineItem/2155055513678,2896,United States,Kingston,Eplett,Michigan,21106,Detroit,USD,5840,2025-03-20 19:11:00,shopify_payments,6137292741.0,Running Shoes,19946452229.0,1,537.13,590.843,53.713,Kingston Eplett
gid://shopify/LineItem/2155463671886,3193,United States,Joete,Yansons,Ohio,13237,Warren,USD,1361,2025-03-21 01:40:00,shopify_payments,150000000000.0,Running Shoes,1470000000000.0,1,485.53,534.083,48.553,Joete Yansons
gid://shopify/LineItem/2158810431566,5512,United States,Sidnee,Lovart,Texas,60325,El paso,USD,775,2025-03-23 11:41:00,shopify_payments,150000000000.0,Running Shoes,1470000000000.0,1,531.93,585.123,53.193,Sidnee Lovart
gid://shopify/LineItem/2157514326094,4783,United States,Angeline,Le Gall,Texas,96065,Houston,USD,1249,2025-03-22 15:17:00,shopify_payments,1430000000000.0,Running Shoes,12600000000000.0,1,728.73,801.603,72.873,Angeline Le Gall
gid://shopify/LineItem/2155358814286,3154,United States,Ancell,Durtnall,Arizona,53909,Mesa,USD,4111,2025-03-20 23:22:00,shopify_payments,6689477957.0,Running Shoes,22464300293.0,1,605.13,665.643,60.513,Ancell Durtnall
gid://shopify/LineItem/2156474040398,3951,United States,Adham,Wager,Washington,38641,Seattle,USD,4573,2025-03-21 20:00:00,shopify_payments,6689477957.0,Running Shoes,22464300293.0,1,527.13,579.843,52.713,Adham Wager
gid://shopify/LineItem/2157825032270,5021,United States,Kennedy,Curnok,Oklahoma,39584,Oklahoma city,USD,3689,2025-03-22 18:57:00,shopify_payments,6689477957.0,Running Shoes,22464300293.0,1,527.13,579.843,52.713,Kennedy Curnok
gid://shopify/LineItem/2158246199374,5297,United States,Roseanna,Byram,Alabama,98036,Montgomery,USD,4338,2025-03-23 00:33:00,shopify_payments,6689477957.0,Running Shoes,22464300293.0,1,527.13,579.843,52.713,Roseanna Byram
gid://shopify/LineItem/2159686615118,6101,United States,Aubine,Doggett,Texas,24404,Houston,USD,753,2025-03-23 21:19:00,shopify_payments,6689477957.0,Running Shoes,22464300293.0,1,625.13,687.643,62.513,Aubine Doggett
gid://shopify/LineItem/2160166535246,6292,United States,Pearce,Spittles,Pennsylvania,19559,Levittown,USD,3590,2025-03-24 07:32:00,shopify_payments,6689477957.0,Running Shoes,22464300293.0,1,673.13,740.443,67.313,Pearce Spittles
gid://shopify/LineItem/2156293423182,3798,United States,Valenka,Richin,Mississippi,53168,Jackson,USD,4808,2025-03-21 17:23:00,shopify_payments,6689477957.0,Running Shoes,22464300293.0,1,509.53,560.483,50.953,Valenka Richin
gid://shopify/LineItem/2158164344910,5264,United States,Calv,Bawden,Missouri,3025,Springfield,USD,5432,2025-03-22 23:18:00,shopify_payments,6689477957.0,Running Shoes,22464300293.0,1,587.93,646.723,58.793,Calv Bawden
gid://shopify/LineItem/2160816193614,6939,United States,Kimberlee,Brend,Virginia,40769,Roanoke,USD,6356,2025-03-24 15:14:00,shopify_payments,6689477957.0,Running Shoes,22464300293.0,1,527.13,579.843,52.713,Kimberlee Brend
gid://shopify/LineItem/2156736249934,4132,United States,Egan,Robardey,Louisiana,79446,Shreveport,USD,36,2025-03-21 23:54:00,shopify_payments,6442802437.0,Running Shoes,21306268549.0,1,517.53,569.283,51.753,Egan Robardey
gid://shopify/LineItem/2156447531086,3928,United States,Vivi,Barlace,Kentucky,51584,Louisville,USD,5653,2025-03-21 19:35:00,shopify_payments,1410000000000.0,Running Shoes,12500000000000.0,1,497.13,546.843,49.713,Vivi Barlace
gid://shopify/LineItem/2160235642958,6374,United States,Gussi,O'Meara,Virginia,44670,Lynchburg,USD,6492,2025-03-24 08:58:00,shopify_payments,1410000000000.0,Running Shoes,12500000000000.0,1,485.53,534.083,48.553,Gussi O'Meara
gid://shopify/LineItem/2155076747342,2922,United States,Seymour,Sylvester,Connecticut,49439,Hartford,USD,5479,2025-03-20 19:30:00,shopify_payments,150000000000.0,Running Shoes,1470000000000.0,1,615.13,676.643,61.513,Seymour Sylvester
gid://shopify/LineItem/2154494361678,2292,United States,Kaycee,Brunning,New Mexico,67378,Albuquerque,USD,3631,2025-03-20 11:32:00,shopify_payments,6716408581.0,Running Shoes,22576485637.0,1,555.13,610.643,55.513,Kaycee Brunning
gid://shopify/LineItem/2156213469262,3737,United States,Kaitlyn,Drought,Arkansas,48508,Little rock,USD,2315,2025-03-21 16:23:00,shopify_payments,6716408581.0,Running Shoes,22576485637.0,1,555.13,610.643,55.513,Kaitlyn Drought
gid://shopify/LineItem/2156449333326,3933,United States,Brocky,Chrismas,Arkansas,60088,Little rock,USD,2495,2025-03-21 19:37:00,shopify_payments,6716408581.0,Running Shoes,22576485637.0,1,485.53,534.083,48.553,Brocky Chrismas
gid://shopify/LineItem/2160765042766,6899,United States,Forrest,Ramsbottom,Texas,53731,Spring,USD,2823,2025-03-24 14:39:00,shopify_payments,150000000000.0,Running Shoes,1470000000000.0,1,531.93,585.123,53.193,Forrest Ramsbottom
gid://shopify/LineItem/2152962555982,1081,United States,Orsa,Noe,California,88656,San diego,USD,5652,2025-03-19 10:00:00,shopify_payments,150000000000.0,Running Shoes,1470000000000.0,1,613.13,674.443,61.313,Orsa Noe
gid://shopify/LineItem/2157004587086,4217,United States,Bambi,Jeske,Oklahoma,8266,Tulsa,USD,4247,2025-03-22 08:22:00,shopify_payments,1390000000000.0,Running Shoes,12500000000000.0,1,595.13,654.643,59.513,Bambi Jeske
gid://shopify/LineItem/2153466757198,1535,United States,Shelden,List,Nevada,84023,Las vegas,USD,711,2025-03-19 15:42:00,shopify_payments,1410000000000.0,Running Shoes,12500000000000.0,1,531.93,585.123,53.193,Shelden List
gid://shopify/LineItem/2155879792718,3445,United States,Clevey,Poytheras,Oregon,4401,Portland,USD,5273,2025-03-21 12:10:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,485.53,534.083,48.553,Clevey Poytheras
gid://shopify/LineItem/2154707189838,2511,United States,Enrico,Gealy,Georgia,10647,Decatur,USD,2773,2025-03-20 14:30:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,555.13,610.643,55.513,Enrico Gealy
gid://shopify/LineItem/2157945749582,5128,United States,Jackelyn,Vauls,Michigan,85633,Grand rapids,USD,4429,2025-03-22 20:28:00,shopify_payments,6964674693.0,Running Shoes,24039257413.0,1,547.93,602.723,54.793,Jackelyn Vauls
gid://shopify/LineItem/2160441065550,6610,United States,Frankie,Marham,Wisconsin,97353,Madison,USD,2834,2025-03-24 11:22:00,shopify_payments,6964674693.0,Running Shoes,24039257413.0,1,493.53,542.883,49.353,Frankie Marham
gid://shopify/LineItem/2160911056974,7000,United States,Noach,Chave,California,55020,San diego,USD,3233,2025-03-24 16:08:00,shopify_payments,6442800645.0,Running Shoes,21306256453.0,1,555.13,610.643,55.513,Noach Chave
gid://shopify/LineItem/2154850254926,2672,United States,Cherise,Ruffle,Michigan,99316,Saginaw,USD,6444,2025-03-20 16:20:00,shopify_payments,8624692485.0,Running Shoes,36980518853.0,1,537.13,590.843,53.713,Cherise Ruffle
gid://shopify/LineItem/2154129948750,2049,United States,Ella,Dibbin,Florida,20718,Saint augustine,USD,4412,2025-03-20 01:04:00,shopify_payments,8624692613.0,Running Shoes,36980519749.0,1,497.13,546.843,49.713,Ella Dibbin
gid://shopify/LineItem/2156207505486,3730,United States,Genni,Gouly,Texas,89154,Austin,USD,965,2025-03-21 16:18:00,shopify_payments,8624692613.0,Running Shoes,36980519749.0,1,497.13,546.843,49.713,Genni Gouly
gid://shopify/LineItem/2153386016846,1466,United States,Briggs,Enden,Florida,32792,Tampa,USD,3376,2025-03-19 14:49:00,shopify_payments,6442801413.0,Running Shoes,21306262469.0,1,517.53,569.283,51.753,Briggs Enden
gid://shopify/LineItem/2152861565006,993,United States,Cori,Cuthbert,Texas,30545,Austin,USD,3525,2025-03-19 07:50:00,shopify_payments,6442800197.0,Running Shoes,21306250053.0,1,497.13,546.843,49.713,Cori Cuthbert
gid://shopify/LineItem/2155436736590,3188,United States,Candra,Hazle,Texas,35957,Austin,USD,4572,2025-03-21 00:49:00,shopify_payments,6442800197.0,Running Shoes,21306250053.0,1,497.13,546.843,49.713,Candra Hazle
gid://shopify/LineItem/2161185390670,7226,United States,Clevey,Rubinowitz,Maryland,32695,Baltimore,USD,5235,2025-03-24 19:32:00,shopify_payments,7264610757.0,Running Shoes,26041104325.0,1,485.53,534.083,48.553,Clevey Rubinowitz
gid://shopify/LineItem/2153592029262,1665,United States,Kerstin,Lathy,Colorado,16261,Colorado springs,USD,6275,2025-03-19 17:07:00,shopify_payments,9058887749.0,Running Shoes,43149296325.0,1,595.13,654.643,59.513,Kerstin Lathy
gid://shopify/LineItem/2155789516878,3366,United States,Rolland,Casserly,Texas,26157,Tyler,USD,2631,2025-03-21 10:50:00,shopify_payments,6442800709.0,Running Shoes,21306258565.0,1,537.13,590.843,53.713,Rolland Casserly
gid://shopify/LineItem/2155156602958,2996,United States,Katharina,Pashan,Illinois,17191,Chicago,USD,1103,2025-03-20 20:39:00,shopify_payments,6442800709.0,Running Shoes,21306258565.0,1,517.53,569.283,51.753,Katharina Pashan
gid://shopify/LineItem/2157216137294,4505,United States,Karrie,Timberlake,Missouri,72377,Saint louis,USD,3587,2025-03-22 11:36:00,shopify_payments,150000000000.0,Running Shoes,1470000000000.0,1,635.13,698.643,63.513,Karrie Timberlake
gid://shopify/LineItem/2157469630542,4749,United States,Marlene,Mallalieu,Missouri,5167,Saint louis,USD,3514,2025-03-22 14:46:00,shopify_payments,1430000000000.0,Running Shoes,12600000000000.0,1,537.13,590.843,53.713,Marlene Mallalieu
gid://shopify/LineItem/2157497614414,4770,United States,Averil,Fardo,Florida,93607,Lake worth,USD,3015,2025-03-22 15:05:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,509.53,560.483,50.953,Averil Fardo
gid://shopify/LineItem/2160250617934,6400,United States,Sarene,Rockliffe,Georgia,13837,Columbus,USD,5252,2025-03-24 09:14:00,shopify_payments,1410000000000.0,Running Shoes,12500000000000.0,1,720.73,792.803,72.073,Sarene Rockliffe
gid://shopify/LineItem/2151420985422,83,United States,Nikki,Allchin,Massachusetts,81174,Worcester,USD,5458,2025-03-18 08:40:00,shopify_payments,6689478149.0,Running Shoes,22464300869.0,1,527.13,579.843,52.713,Nikki Allchin
gid://shopify/LineItem/2151588200526,244,United States,Lotti,Maciunas,West Virginia,47399,Charleston,USD,426,2025-03-18 11:20:00,shopify_payments,6689478149.0,Running Shoes,22464300869.0,1,509.53,560.483,50.953,Lotti Maciunas
gid://shopify/LineItem/2157202407502,4494,United States,Glory,Brass,Texas,20345,Garland,USD,5794,2025-03-22 11:29:00,shopify_payments,6689478149.0,Running Shoes,22464300869.0,1,571.93,629.123,57.193,Glory Brass
gid://shopify/LineItem/2154426630222,2211,United States,Pearl,Stobbes,Florida,13984,Sarasota,USD,5736,2025-03-20 10:22:00,shopify_payments,6689478149.0,Running Shoes,22464300869.0,1,505.13,555.643,50.513,Pearl Stobbes
gid://shopify/LineItem/2161168515150,7204,United States,Noni,Redhead,Arizona,15046,Tucson,USD,6134,2025-03-24 19:17:00,shopify_payments,6689478149.0,Running Shoes,22464300869.0,1,527.13,579.843,52.713,Noni Redhead
gid://shopify/LineItem/2161217830990,7250,United States,Justus,Mattes,California,44059,Fresno,USD,951,2025-03-24 19:59:00,shopify_payments,6689478149.0,Running Shoes,22464300869.0,1,509.53,560.483,50.953,Justus Mattes
gid://shopify/LineItem/2154504847438,2309,United States,Callie,Cockerill,Ohio,10142,Lima,USD,3001,2025-03-20 11:42:00,shopify_payments,6137292741.0,Running Shoes,19946451781.0,1,537.13,590.843,53.713,Callie Cockerill
gid://shopify/LineItem/2154730848334,2542,United States,Jaime,McHaffy,Florida,82652,Saint petersburg,USD,5646,2025-03-20 14:51:00,shopify_payments,6137292741.0,Running Shoes,19946451781.0,1,537.13,590.843,53.713,Jaime McHaffy
gid://shopify/LineItem/2155691901006,3271,United States,Annecorinne,Czajka,California,93873,Sacramento,USD,262,2025-03-21 09:10:00,shopify_payments,6137292741.0,Running Shoes,19946451781.0,1,537.13,590.843,53.713,Annecorinne Czajka
gid://shopify/LineItem/2157307985998,4599,United States,Nissie,Dakhov,Louisiana,51989,New orleans,USD,3559,2025-03-22 12:43:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,509.53,560.483,50.953,Nissie Dakhov
gid://shopify/LineItem/2152937488462,1059,United States,Zollie,Schwier,Florida,45368,Miami,USD,1118,2025-03-19 09:35:00,shopify_payments,150000000000.0,Running Shoes,1470000000000.0,1,497.13,546.843,49.713,Zollie Schwier
gid://shopify/LineItem/2155465015374,3194,United States,Bernete,Pakes,California,53145,Hayward,USD,3883,2025-03-21 01:43:00,shopify_payments,150000000000.0,Running Shoes,1470000000000.0,1,497.13,546.843,49.713,Bernete Pakes
gid://shopify/LineItem/2154357424206,2110,United States,Rolland,Kitchen,Texas,49185,El paso,USD,3671,2025-03-20 08:55:00,shopify_payments,6689477701.0,Running Shoes,22464295173.0,1,635.13,698.643,63.513,Rolland Kitchen
gid://shopify/LineItem/2155015569486,2845,United States,Georgy,Pogson,Texas,792,Austin,USD,1230,2025-03-20 18:35:00,shopify_payments,6689477701.0,Running Shoes,22464295173.0,1,517.53,569.283,51.753,Georgy Pogson
gid://shopify/LineItem/2154490527822,2288,United States,Thane,Earlam,Kentucky,17424,Frankfort,USD,824,2025-03-20 11:29:00,shopify_payments,6689477957.0,Running Shoes,22464298693.0,1,527.13,579.843,52.713,Thane Earlam
gid://shopify/LineItem/2157739933774,4971,United States,Ira,MacCawley,California,32783,Corona,USD,1556,2025-03-22 18:05:00,shopify_payments,6689477957.0,Running Shoes,22464298693.0,1,615.13,676.643,61.513,Ira MacCawley
gid://shopify/LineItem/2161094525006,7154,United States,Charlot,Huller,Tennessee,2542,Memphis,USD,5850,2025-03-24 18:21:00,shopify_payments,6689477957.0,Running Shoes,22464298693.0,1,509.53,560.483,50.953,Charlot Huller
gid://shopify/LineItem/2151604682830,262,United States,Ginnie,Cadwallader,Ohio,64653,Cincinnati,USD,5295,2025-03-18 11:31:00,shopify_payments,1430000000000.0,Running Shoes,12600000000000.0,1,698.33,768.163,69.833,Ginnie Cadwallader
gid://shopify/LineItem/2153788407886,1856,United States,Vanda,Esposita,California,23835,San francisco,USD,1730,2025-03-19 19:40:00,shopify_payments,5886651461.0,Running Shoes,18827886597.0,1,501.53,551.683,50.153,Vanda Esposita
gid://shopify/LineItem/2154049798222,2012,United States,Doy,Ivankin,Washington,24,Seattle,USD,4514,2025-03-19 23:19:00,shopify_payments,5886651461.0,Running Shoes,18827886597.0,1,579.93,637.923,57.993,Doy Ivankin
gid://shopify/LineItem/2158636990542,5429,United States,Pepe,Markwell,Massachusetts,79445,Lynn,USD,1456,2025-03-23 09:57:00,shopify_payments,5886651461.0,Running Shoes,18827886597.0,1,563.93,620.323,56.393,Pepe Markwell
gid://shopify/LineItem/2159359787086,5881,United States,Sabine,Slyde,Ohio,38109,Cincinnati,USD,2642,2025-03-23 17:31:00,shopify_payments,5886651461.0,Running Shoes,18827886597.0,1,501.53,551.683,50.153,Sabine Slyde
gid://shopify/LineItem/2151545602126,200,United States,Loralyn,Bullus,Oklahoma,48749,Tulsa,USD,6162,2025-03-18 10:46:00,shopify_payments,6870668613.0,Running Shoes,23268251653.0,1,663.13,729.443,66.313,Loralyn Bullus
gid://shopify/LineItem/2154493083726,2291,United States,Britney,Lomasney,Illinois,35943,Chicago,USD,5068,2025-03-20 11:31:00,shopify_payments,6870668613.0,Running Shoes,23268251653.0,1,507.13,557.843,50.713,Britney Lomasney
gid://shopify/LineItem/2156397428814,3878,United States,Hyatt,Livings,New York,73988,Elmira,USD,3292,2025-03-21 18:49:00,shopify_payments,6964674693.0,Running Shoes,24039256965.0,1,585.13,643.643,58.513,Hyatt Livings
gid://shopify/LineItem/2151530070094,180,United States,Charita,Allworthy,Florida,25265,Hollywood,USD,5050,2025-03-18 10:32:00,shopify_payments,6964674693.0,Running Shoes,24039256965.0,1,493.53,542.883,49.353,Charita Allworthy
gid://shopify/LineItem/2154504683598,2308,United States,Ana,Schuster,Idaho,59977,Boise,USD,5350,2025-03-20 11:42:00,shopify_payments,6964674693.0,Running Shoes,24039256965.0,1,493.53,542.883,49.353,Ana Schuster
gid://shopify/LineItem/2157890142286,5083,United States,Brigitta,Ludman,Texas,12380,Dallas,USD,1167,2025-03-22 19:45:00,shopify_payments,6964674693.0,Running Shoes,24039256965.0,1,493.53,542.883,49.353,Brigitta Ludman
gid://shopify/LineItem/2153079832654,1202,United States,Gerik,Ingall,Indiana,43538,Terre haute,USD,5292,2025-03-19 11:31:00,shopify_payments,6442799621.0,Running Shoes,21306244997.0,1,507.13,557.843,50.713,Gerik Ingall
gid://shopify/LineItem/2160345776206,6524,United States,Melisenda,Schubart,New Jersey,25126,Camden,USD,5600,2025-03-24 10:30:00,shopify_payments,6442799621.0,Running Shoes,21306244997.0,1,507.13,557.843,50.713,Melisenda Schubart
gid://shopify/LineItem/2158036287566,5197,United States,Laure,Mably,Florida,99079,Clearwater,USD,4964,2025-03-22 21:39:00,shopify_payments,6442799621.0,Running Shoes,21306244997.0,1,563.93,620.323,56.393,Laure Mably
gid://shopify/LineItem/2156054216782,3608,United States,Abbey,Rontree,New Jersey,17849,Paterson,USD,396,2025-03-21 14:23:00,shopify_payments,7489792325.0,Running Shoes,27618275397.0,1,507.13,557.843,50.713,Abbey Rontree
gid://shopify/LineItem/2151980433486,554,United States,Aluin,Rispen,Nevada,96242,Las vegas,USD,4329,2025-03-18 15:32:00,shopify_payments,7489792325.0,Running Shoes,27618275397.0,1,493.53,542.883,49.353,Aluin Rispen
gid://shopify/LineItem/2155224236110,3065,United States,Walt,Gingold,Arkansas,34300,Fort smith,USD,239,2025-03-20 21:34:00,shopify_payments,8624692485.0,Running Shoes,36980518405.0,1,625.13,687.643,62.513,Walt Gingold
gid://shopify/LineItem/2156479021134,3956,United States,Greggory,Escott,Texas,77866,Fort worth,USD,1237,2025-03-21 20:03:00,shopify_payments,8624692485.0,Running Shoes,36980518405.0,1,537.13,590.843,53.713,Greggory Escott
gid://shopify/LineItem/2152857108558,991,United States,Theressa,Pountain,New York,91481,New york city,USD,5226,2025-03-19 07:42:00,shopify_payments,8624692613.0,Running Shoes,36980519301.0,1,497.13,546.843,49.713,Theressa Pountain
gid://shopify/LineItem/2153342861390,1442,United States,Rafaello,Everingham,Texas,33662,Houston,USD,3247,2025-03-19 14:23:00,shopify_payments,8624692613.0,Running Shoes,36980519301.0,1,555.13,610.643,55.513,Rafaello Everingham
gid://shopify/LineItem/2159362179150,5885,United States,Bobbye,Downton,California,5855,San francisco,USD,233,2025-03-23 17:34:00,shopify_payments,8624692613.0,Running Shoes,36980519301.0,1,497.13,546.843,49.713,Bobbye Downton
gid://shopify/LineItem/2157352026190,4648,United States,Donny,Sexcey,California,22490,Los angeles,USD,263,2025-03-22 13:20:00,shopify_payments,6442801413.0,Running Shoes,21306262021.0,1,537.13,590.843,53.713,Donny Sexcey
gid://shopify/LineItem/2160270016590,6430,United States,Tobi,Baxster,Massachusetts,58101,Boston,USD,5137,2025-03-24 09:35:00,shopify_payments,6442801413.0,Running Shoes,21306262021.0,1,517.53,569.283,51.753,Tobi Baxster
gid://shopify/LineItem/2159142240334,5733,United States,Martainn,Dobbing,Louisiana,80189,Shreveport,USD,3568,2025-03-23 15:08:00,shopify_payments,7579165637.0,Running Shoes,28143555333.0,1,488.43,537.273,48.843,Martainn Dobbing
gid://shopify/LineItem/2152456749134,864,United States,Angelika,Dominici,Florida,26915,Miami,USD,75,2025-03-18 21:37:00,shopify_payments,7264610757.0,Running Shoes,26041103877.0,1,497.13,546.843,49.713,Angelika Dominici
gid://shopify/LineItem/2152882536526,1005,United States,Emalee,Meeson,District of Columbia,36250,Washington,USD,4915,2025-03-19 08:23:00,shopify_payments,7264610757.0,Running Shoes,26041103877.0,1,497.13,546.843,49.713,Emalee Meeson
gid://shopify/LineItem/2154474242126,2263,United States,Lorita,Gravells,Virginia,61928,Herndon,USD,3795,2025-03-20 11:15:00,shopify_payments,7264610757.0,Running Shoes,26041103877.0,1,497.13,546.843,49.713,Lorita Gravells
